"id","clee","nom_estab","raz_social","codigo_act","nombre_act","per_ocu","tipo_vial","nom_vial","tipo_v_e_1","nom_v_e_1","tipo_v_e_2","nom_v_e_2","tipo_v_e_3","nom_v_e_3","numero_ext","letra_ext","edificio","edificio_e","numero_int","letra_int","tipo_asent","nomb_asent","tipoCenCom","nom_CenCom","num_local","cod_postal","cve_ent","entidad","cve_mun","municipio","cve_loc","localidad","ageb","manzana","telefono","correoelec","www","tipoUniEco","latitud","longitud","fecha_alta"
"6188357","22001212319000121000000000U4","CANDIDO CORREA REAL",,"212311","Minería de piedra caliza","0 a 5 personas","PRIVADA","Ninguno","CALLE","Ninguno","CALLE","Ninguno","CALLE","Ninguno","0","SN",,,,,"NINGUNO","LA NOPALERA",,,,,"22","Querétaro","001","Amealco de Bonfil","0059","El Bothé                                                                                                      ","0061","006","4481218019",,,"Fijo","20.16526449","-99.97631591","2014-12"
"6188388","22005212222000017010000000U1","COMPAÑIA MINERA PEÑA DE BERNAL","COMPAÑIA MINERA PEÑA DE BERNAL SA DE CV","212221","Minería de oro","251 y más personas","CALLE","Ninguno","CALLE","Ninguno","CALLE","Ninguno","CALLE","Ninguno","0","SN",,,,,"LOCALIDAD","SAN MARTIN",,,,"76280","22","Querétaro","005","Colón","0150","Rancho San Martín                                                                                             ","0075","800",,"AMEJIA@MINABERNAL.COM","WWW.MINERAPENABERNAL.COM.MX","Fijo","20.73212993","-99.97684114","2011-03"
"6188469","22004212312000101011000000U5","COOPERATIVA DEL SEMIDESIERTO","COOPERATIVA DEL SEMIDESIERTO SC DE RL DE CV","212312","Minería de mármol","51 a 100 personas","CARRETERA","PARCELA","CALLE","NINGUNO","CALLE","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO","0","SN",,,,,"LOCALIDAD","EL SOMBRERETE",,,,"76536","22","Querétaro","004","Cadereyta de Montes","0111","Sombrerete                                                                                                    ","0260","009",,"MERG0222@HOTMAIL.COM",,"Fijo","20.78917959","-99.66801801","2011-03"
"6189167","22016212325000015000000000U3","CORPORACION ATSA","CORPORACION ATSA SA DE CV","212325","Minería de caolín","101 a 250 personas","CALLE","MAYAS","CALLE","ORIENTE 2","AVENIDA","AZTECAS","AVENIDA","MEXICO","26",,,,"0",,"CIUDAD INDUSTRIAL","NUEVO PARQUE INDUSTRIAL",,"NUEVO PARQUE INDUSTRIAL","26","76806","22","Querétaro","016","San Juan del Río","0001","San Juan del Río                                                                                              ","0628","014",,"JAIMETUR@HOTMAIL.COM",,"Fijo","20.36587696","-99.95978238","2010-07"
"6188439","22011212321000183000000000U9","CORPORATIVO AG PLANTA DE ASFALTO Y TRITURACION",,"212321","Minería de arena y grava para la construcción","11 a 30 personas","CALLE","Ninguno","CARRETERA","Estatal Número 200","CALLE","Ninguno","CALLE","Ninguno","0","SN",,,,,"LOCALIDAD","LA CAÑADA",,,,"76246","22","Querétaro","011","El Marqués","7207","Localidad Económica","027A","800",,"OBAYLON@CORPOAG.COM.MX","CORPORATIVOAG.COM.MX","Fijo","20.62419577","-100.30661071","2014-12"
"6188385","22014212321000053100000000U8","ENRIQUE ALCOCER PEREZ","ENRIQUE ALCOCER PEREZ SA DE CV","212321","Minería de arena y grava para la construcción","0 a 5 personas","CALLE","CAMINO SALDARRIAGA-CERRO PRIETO","CALLE","FRANCISCO I. MADERO","AVENIDA","AVENIDA DEL 57","CALLE","IGNACIO PUREZ","2",,,,,,"COLONIA","CENTRO",,,,"76267","22","Querétaro","011","El Marqués","0161","Familia Hernández                                                                                             ","0068","800",,,,"Fijo","20.64123367","-100.28874838","2014-12"
"11727792","22011212311000121000000000U0","ERIK EDUARDO GARCIA CHAVEZ",,"212311","Minería de piedra caliza","0 a 5 personas","CARRETERA","Estatal Número 200","CALLE","Ninguno","CALLE","Ninguno","CALLE","Ninguno",,"KM 8+500",,,,,"EJIDO","LA CAÑADA",,,,"76244","22","Querétaro","011","El Marqués","0001","La Cañada                                                                                                     ","0161","069",,,,"Fijo","20.61717687","-100.31498205","2025-04"
"6189170","22011212321000031001059624S0","EXTRACCIONES BASALTICAS","EXTRACCIONES BASALTICAS SA DE CV","212321","Minería de arena y grava para la construcción","6 a 10 personas","CALLE","Álamo","CALLE","Ninguno","CALLE","Ninguno","CALLE","Ninguno","0","SN",,,,,"LOCALIDAD","SALDARRIAGA",,,,"76267","22","Querétaro","011","El Marqués","7212","Banco de Arena Buenavista                                                                                     ","0068","800",,"ARTURO@EBSA.MX","WWW.EBSA.MX","Fijo","20.63367203","-100.31480893","2011-03"
"6189171","22011212321000123001059624S5","EXTRACCIONES BASALTICAS","EXTRACCIONES BASALTICAS SA DE CV","212321","Minería de arena y grava para la construcción","11 a 30 personas","CALLE","Ninguno","CALLE","Ninguno","CALLE","Ninguno","PRIVADA","Ninguno","0","SN",,,,,"LOCALIDAD","AMAZCALA",,,,"76265","22","Querétaro","011","El Marqués","7026","Extracciones Basálticas                                                                                       ","0104","800",,"ARTURO@EBSA.MX","WWW.EBSA.MX","Fijo","20.70252633","-100.25011753","2014-12"
"11804714","22011212311000031000000000U1","FRANCISCO MORA RAMIREZ",,"212311","Minería de piedra caliza","0 a 5 personas","CARRETERA","Estatal Número 200","CALLE","Ninguno","CALLE","Ninguno","CALLE","Ninguno",,"KM 8+500",,,,,"EJIDO","LA CAÑADA",,,,"76240","22","Querétaro","011","El Marqués","0001","La Cañada                                                                                                     ","0161","069",,,,"Fijo","20.61720956","-100.31495482","2025-04"
"11731625","22011212311000081000000000U6","J JESUS CHAVEZ RAMIREZ",,"212311","Minería de piedra caliza","0 a 5 personas","CARRETERA","Estatal Número 200","CALLE","Ninguno","CALLE","Ninguno","CALLE","Ninguno",,"KM 8+500",,,,,"LOCALIDAD","LA CAÑADA",,,,"76240","22","Querétaro","011","El Marqués","0001","La Cañada                                                                                                     ","0161","069",,,,"Fijo","20.6172043","-100.3149592","2025-04"
"11841295","22011212311000141000000000U8","J MERCED VEGA NIEVES",,"212311","Minería de piedra caliza","0 a 5 personas","CARRETERA","Estatal Número 200","CALLE","Ninguno","CALLE","Ninguno","CALLE","Ninguno",,"KM 8+500",,,,,"EJIDO","LA CAÑADA",,,,"76240","22","Querétaro","011","El Marqués","0001","La Cañada                                                                                                     ","0161","069",,,,"Fijo","20.61716847","-100.31498905","2025-04"
"11823938","22011212311000091000000000U5","JORGE PABLO SUAREZ LOPEZ",,"212311","Minería de piedra caliza","0 a 5 personas","CARRETERA","Estatal Número 200","CALLE","Ninguno","CALLE","Ninguno","CALLE","Ninguno",,"KM 8+500",,,,,"LOCALIDAD","LA CAÑADA ",,,,"76240","22","Querétaro","011","El Marqués","0001","La Cañada                                                                                                     ","0161","069",,,,"Fijo","20.61718282","-100.3149771","2025-04"
"11802681","22011212311000161000000000U6","JOSE ANTONIO GONZALEZ JAUREGUI PEREZ",,"212311","Minería de piedra caliza","0 a 5 personas","CARRETERA","Estatal Número 200","CALLE","Ninguno","CALLE","Ninguno","CALLE","Ninguno","0","SN",,,,,"LOCALIDAD","LA CAÑADA ",,,,"76240","22","Querétaro","011","El Marqués","0001","La Cañada                                                                                                     ","0161","069","4422552240","K.ANTONIOGONZALEZJAUREGUI@HOTMAIL.COM",,"Fijo","20.61715441","-100.31500076","2025-04"
"11723842","22011212311000061000000000U8","JOSE DOLORES CHAVEZ RAMIREZ",,"212311","Minería de piedra caliza","0 a 5 personas","CARRETERA","Estatal Número 200","CALLE","Ninguno","CALLE","Ninguno","CALLE","Ninguno",,"KM 8+500",,,,,"EJIDO","LA CAÑADA",,,,"76240","22","Querétaro","011","El Marqués","0001","La Cañada                                                                                                     ","0161","069",,,,"Fijo","20.61715878","-100.31499713","2025-04"
"11799708","22011212311000051000000000U9","JOSE FLAVIO MARTINEZ JIMENEZ ",,"212311","Minería de piedra caliza","0 a 5 personas","CARRETERA","Estatal Número 200","CALLE","Ninguno","CALLE","Ninguno","CALLE","Ninguno","0","SN",,,,,"LOCALIDAD","LA CAÑADA",,,,"76240","22","Querétaro","011","El Marqués","0001","La Cañada                                                                                                     ","0161","069",,,,"Fijo","20.61716242","-100.3149941","2025-04"
"11760497","22011212311000151000000000U7","JOSE MORENO MARTINEZ",,"212311","Minería de piedra caliza","0 a 5 personas","CARRETERA","Estatal Número 200","CALLE","Ninguno","CALLE","Ninguno","CALLE","Ninguno",,"KM 8+500",,,,,"LOCALIDAD","LA CAÑADA",,,,"76240","22","Querétaro","011","El Marqués","0001","La Cañada                                                                                                     ","0161","069",,,,"Fijo","20.61716598","-100.31499112","2025-04"
"11821567","22004212312000301000000000U1","LEDSA MINERIA","LEDSA MINERIA SA DE CV","212311","Minería de piedra caliza","6 a 10 personas","AVENIDA","Rosalino Herrera","CALLE","Ninguno","CALLE","Ninguno","CALLE","Luis H. Velázquez","0","SN",,,"0","SN","LOCALIDAD","VIZARRON DE MONTES",,,,,"22","Querétaro","004","Cadereyta de Montes","0129","Vizarrón de Montes                                                                                            ","0330","037","4422261302","VENTAS@LEDSA.MX",,"Fijo","20.84024183","-99.71680435","2025-04"
"11808407","22011212311000041000000000U0","MARTIN MARTINEZ JIMENEZ",,"212311","Minería de piedra caliza","0 a 5 personas","CARRETERA","Estatal Número 200","CALLE","Ninguno","CALLE","Ninguno","CALLE","Ninguno","0","SN",,,,,"LOCALIDAD","LA CAÑADA",,,,"76240","22","Querétaro","011","El Marqués","0001","La Cañada                                                                                                     ","0161","069",,,,"Fijo","20.61721562","-100.31494977","2025-04"
"6189166","22007212325000012000000000M9","MINA BARAJAS","MINERALES COMERCIALES MEXICANOS SA DE CV","212325","Minería de caolín","11 a 30 personas","CALLE","Noradino Rubio Ortíz","PRIVADA","Ninguno","CALLE","Ninguno","CALLE","Ninguno","0",,,,,,"LOCALIDAD","BARAJAS",,,,"76694","22","Querétaro","007","Ezequiel Montes","0115","Exhacienda de los Charcos                                                                                     ","0046","800","4142193396","MICOMEX@PRODIGY.NET.MX","WWW.MICOMEX.COM.MX","Fijo","20.57500855","-99.78093277","2014-12"
"6188365","22013212292000011000000000U1","MINA DE ANTIMONIIO PINAR DE AMORES","AMADO HERRERA ALVAREZ S DE RL ","212292","Minería de mercurio y antimonio","0 a 5 personas","OTRO(ESPECIFIQUE)","A SOYATAL","OTRO(ESPECIFIQUE)","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO","120",,,,,,"LOCALIDAD","SOYATAL",,,,,"22","Querétaro","013","Peñamiller","0034","Maguey Verde                                                                                                  ","0077","800","4411228050","AMADOHERRERA1971@YAHOO.COM.MX",,"Fijo","21.09709972","-99.6949675","2014-12"
"9334841","22014212231000036000000000U4","MINA DE COBRE EL MALACATE",,"212231","Minería de cobre","0 a 5 personas","CALLE","LOMA DE SAN JUAN","CALLE","LOMA DE SANTACRUZ","CERRADA","CERRADA DE LOMA DE SAN JUAN","OTRO(ESPECIFIQUE)","N/A","96",,,,"0",,"COLONIA","LOMA DORADA",,,,"76060","22","Querétaro","014","Querétaro","0001","Santiago de Querétaro                                                                                         ","084A","063",,"ULISES.CASTILLO@INGUARAN.MX",,"Fijo","20.59196497","-100.36402477","2021-05"
"6188276","22004212232000017000000000U3","MINERA LA NEGRA","MINERA LA NEGRA SA DE CV","212231","Minería de cobre","0 a 5 personas","OTRO(ESPECIFIQUE)","MACONI","OTRO(ESPECIFIQUE)","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO",,"SN",,,,,"LOCALIDAD","COMUNIDAD DEL MAGUEY BLANCO",,,,,"22","Querétaro","004","Cadereyta de Montes","0328","Molinas                                                                                                       ","0237","800",,"YSANTANA@MINERA-LANEGRA.MX",,"Fijo","20.83556","-99.52222083","2014-12"
"6188475","22016212321000083000000000U0","MINERÍA DE ARENA Y GRAVA PARA LA CONSTRUCCIÓN SIN NOMBRE",,"212321","Minería de arena y grava para la construcción","11 a 30 personas","CALLE","LAS ROSAS","OTRO(ESPECIFIQUE)","CAMINO","OTRO(ESPECIFIQUE)","PARCELA","OTRO(ESPECIFIQUE)","NINGUNO","10",,,,,,"LOCALIDAD","DOLORES GODOY",,,,,"22","Querétaro","016","San Juan del Río","0017","Dolores Godoy                                                                                                 ","0134","012","4271211368","ASFALTOSYAGREGADOAFL@GMAIL.COM",,"Fijo","20.3356241","-99.95833552","2014-12"
"11750421","22011212321000241000000000U5","MINERÍA DE ARENA Y GRAVA PARA LA CONSTRUCCIÓN SIN NOMBRE",,"212321","Minería de arena y grava para la construcción","0 a 5 personas","CALLE","Ninguno","CALLE","Ninguno","CALLE","Ninguno","CALLE","Ninguno","0","SN",,,,,"LOCALIDAD","JESUS MARIA",,,,"76243","22","Querétaro","011","El Marqués","0209","Rancho San Francisco                                                                                          ","0068","800",,,,"Fijo","20.6412248","-100.25335154","2025-04"
"11792734","22010212321000031000000000U2","MINERÍA DE ARENA Y GRAVA PARA LA CONSTRUCCIÓN SIN NOMBRE",,"212321","Minería de arena y grava para la construcción","0 a 5 personas","CALLE","Ninguno","CALLE","Ninguno","CALLE","Ninguno","CALLE","Ninguno","0","SN",,,,,"LOCALIDAD","ENCINO BLANCO",,,,"76380","22","Querétaro","010","Landa de Matamoros","0136","Encino Blanco [Rancho]                                                                                        ","0075","800","4322158502",,,"Fijo","21.20059109","-99.22197145","2025-04"
"6188442","22011212321000061001000000U7","MINERÍA DE ARENA Y GRAVA PARA LA CONSTRUCCIÓN SIN NOMBRE",,"212321","Minería de arena y grava para la construcción","6 a 10 personas","CALLE","Ninguno","CALLE","Ninguno","CALLE","Ninguno","CALLE","Ninguno","0","SN",,,,,"LOCALIDAD","LA GRIEGA",,,,"76249","22","Querétaro","011","El Marqués","0309","Familia González                                                                                              ","0104","800","4426231308","TEOFILO_AGUILAR_PADILLA_@HOTMAIL.COM",,"Fijo","20.65993012","-100.25299439","2010-07"
"6188367","22013212292000037001062554M6","MINERÍA DE MERCURIO Y ANTIMONIO",,"212292","Minería de mercurio y antimonio","31 a 50 personas","CALLE","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO","OTRO(ESPECIFIQUE)","MALEZA","CALLE","NINGUNO","0","SN",,,,,"LOCALIDAD","CAMARGO",,,,,"22","Querétaro","013","Peñamiller","0023","Cuesta Colorada                                                                                               ","0077","005","4412129568",,,"Fijo","21.10262801","-99.71072719","2014-12"
"9413066","22012212319000441000000000U3","MINERÍA DE OTRAS PIEDRAS DIMENSIONADAS SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","CARRETERA","A HUIMILILPAN","OTRO(ESPECIFIQUE)","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO","0","DOMICILIO CONOCIDO",,,,,"EJIDO","ECOLASTICAS",,,,"76740","22","Querétaro","012","Pedro Escobedo","0013","Escolásticas                                                                                                  ","0351","800",,,,"Fijo","20.42701611","-100.2202336","2024-05"
"6188399","22011212319000191000000000U6","MINERÍA DE OTRAS PIEDRAS DIMENSIONADAS SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","CARRETERA","CARRETERA A TEQUISQUIAPAN ","CARRETERA","CARRETERA DEL FERROCARRIL ","CARRETERA","CARRETERA A TEQUISQUIAPAN ","OTRO(ESPECIFIQUE)","NINGUNO ","0","SN",,,,,"LOCALIDAD","LA CAÑADA",,,,,"22","Querétaro","011","El Marqués","0222","Familia Hernández Ramírez                                                                                     ","027A","800",,,,"Fijo","20.62583333","-100.31138889","2010-07"
"11746010","22005212319000381000000000U5","MINERÍA DE OTRAS PIEDRAS DIMENSIONADAS SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","CALLE","Ninguno","CALLE","Ninguno","CALLE","Ninguno","CALLE","Ninguno","0","SN",,,,,"EJIDO","AJUCHITLAN",,,,"76280","22","Querétaro","005","Colón","0264","Rancho el Choco","0094","800",,,,"Fijo","20.69567687","-100.03213405","2025-04"
"6188400","22011212319000201000000000U3","MINERÍA DE OTRAS PIEDRAS DIMENSIONADAS SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","CARRETERA","ANTIGUA A TEQUISQUIAPAN ","OTRO(ESPECIFIQUE)","NINGUNO ","OTRO(ESPECIFIQUE)","NINGUNO ","OTRO(ESPECIFIQUE)","NINGUNO ","0","SN",,,,,"LOCALIDAD","BANCO DE CANTERA",,,,,"22","Querétaro","011","El Marqués","0222","Familia Hernández Ramírez                                                                                     ","027A","800","4421229662",,,"Fijo","20.62583333","-100.31138889","2010-07"
"11773573","22005212319000371000000000U6","MINERÍA DE OTRAS PIEDRAS DIMENSIONADAS SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","CALLE","Ninguno","CALLE","Ninguno","CALLE","Ninguno","CALLE","Ninguno","0","SN",,,,,"EJIDO","AJUCHITLAN ",,,,,"22","Querétaro","005","Colón","0264","Rancho el Choco","0094","800",,,,"Fijo","20.69566702","-100.0321927","2025-04"
"6188401","22011212319000171000000000U8","MINERÍA DE OTRAS PIEDRAS DIMENSIONADAS SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","CARRETERA","CARRETERA A TEQUISQUIAPAN KM 8+500","OTRO(ESPECIFIQUE)","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO ","OTRO(ESPECIFIQUE)","NINGUNO ","0","SN",,,,,"LOCALIDAD","BANCO DE CANTERA",,,,,"22","Querétaro","011","El Marqués","0222","Familia Hernández Ramírez                                                                                     ","027A","800",,,,"Fijo","20.62583333","-100.31138889","2010-07"
"6188440","22011212319000041000000000U3","MINERÍA DE OTRAS PIEDRAS DIMENSIONADAS SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","CARRETERA","DEL FERROCARRIL","OTRO(ESPECIFIQUE)","NINGUNO ","OTRO(ESPECIFIQUE)","NINGUNO ","OTRO(ESPECIFIQUE)","NINGUNO","0","SN",,,,,"LOCALIDAD","LA CAÑADA",,,,,"22","Querétaro","011","El Marqués","0222","Familia Hernández Ramírez                                                                                     ","027A","800","4424650192",,,"Fijo","20.62583333","-100.31138889","2010-07"
"6188339","22011212319000231000000000U0","MINERÍA DE OTRAS PIEDRAS DIMENSIONADAS SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","CARRETERA","A TEQUISQUIAPAN KM 8+500","CARRETERA","A TEQUISQUIAPAN ","CARRETERA","DEL FERROCARRIL ","CALLE","NINGUNO ","0","SN",,,,,"LOCALIDAD","LA CAÑADA",,,,,"22","Querétaro","011","El Marqués","0222","Familia Hernández Ramírez                                                                                     ","027A","800",,,,"Fijo","20.62583333","-100.31138889","2014-12"
"6188333","22011212319000541000000000U2","MINERÍA DE OTRAS PIEDRAS DIMENSIONADAS SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","CARRETERA","ANTIGUA CARRETERA A TEQUISQUIAPAN KM 8+500","OTRO(ESPECIFIQUE)","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO ","OTRO(ESPECIFIQUE)","NINGUNO","0","SN",,,,,"EJIDO","LA CAÑADA",,,,,"22","Querétaro","011","El Marqués","0222","Familia Hernández Ramírez                                                                                     ","027A","800","4422877348",,,"Fijo","20.62583333","-100.31138889","2014-12"
"11809585","22011212311000101000000000U2","MINERÍA DE PIEDRA CALIZA SIN NOMBRE",,"212311","Minería de piedra caliza","0 a 5 personas","CARRETERA","Estatal Número 200","CALLE","Ninguno","CALLE","Ninguno","CALLE","Ninguno","0","SN",,,,,"LOCALIDAD","LA CAÑADA",,,,"76249","22","Querétaro","011","El Marqués","0001","La Cañada                                                                                                     ","0161","069",,,,"Fijo","20.61718689","-100.31497371","2025-04"
"11800911","22011212311000111000000000U1","MINERÍA DE PIEDRA CALIZA SIN NOMBRE",,"212311","Minería de piedra caliza","0 a 5 personas","CARRETERA","Estatal Número 200","CALLE","Ninguno","CALLE","Ninguno","CALLE","Ninguno","0","SN",,,,,"LOCALIDAD","LA CAÑADA",,,,"76240","22","Querétaro","011","El Marqués","0001","La Cañada                                                                                                     ","0161","069",,,,"Fijo","20.61717316","-100.31498515","2025-04"
"11735281","22011212311000071000000000U7","MINERÍA DE PIEDRA CALIZA SIN NOMBRE",,"212311","Minería de piedra caliza","0 a 5 personas","CARRETERA","Estatal Número 200","CALLE","Ninguno","CALLE","Ninguno","CALLE","Ninguno","0","SN",,,,,"LOCALIDAD","LA CAÑADA",,,,"76240","22","Querétaro","011","El Marqués","0001","La Cañada                                                                                                     ","0161","069",,,,"Fijo","20.61719347","-100.31496823","2025-04"
"6188390","22004212312000134001000000U6","MOLIENDAS INDUSTRIALES CADEREYTA","MOLIENDAS INDUSTRIALES CADEREYTA SA DE CV","212312","Minería de mármol","51 a 100 personas","CARRETERA","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO","72",,,,,,"LOCALIDAD","VIZARRON",,,,"76526","22","Querétaro","004","Cadereyta de Montes","0317","Familia González de la Cruz                                                                                   ","0256","800",,"VENTAS@MOLIENDAS-INDUSTRIALES.COM.MX",,"Fijo","20.84297583","-99.71379361","2011-03"
"6513046","22008327320000023010008866S7","MX- CANTERA QUERETARO","CEMEX","212319","Minería de otras piedras dimensionadas","0 a 5 personas","CALLE","ANDRÉS BALVANERA","CALLE","EZEQUIEL MONTES","CALLE","MELCHOR OCAMPO","CALLE","MIGUEL HIDALGO",,"KM 13",,,,,"EJIDO","SANTA TERESA",,,,"76976","22","Querétaro","014","Querétaro","0001","Santiago de Querétaro                                                                                         ","0375","008",,"ROBERTO.MARCOS@CEMEX.COM",,"Fijo","20.59189196","-100.39787879","2016-01"
"6189172","22011212321000191001062516S2","QUEBRADORA CONIN",,"212321","Minería de arena y grava para la construcción","31 a 50 personas","CALLE","Ninguno","CALLE","Camino al Ecocentro","CALLE","Ninguno","CALLE","Ninguno","0","SN",,,,,"LOCALIDAD","SAN ISIDRO MIRANDA",,,,"76240","22","Querétaro","011","El Marqués","7025","Localidad Económica","027A","800",,"RDIAZ@AGCCON.COM.MX",,"Fijo","20.57585018","-100.30908999","2010-07"
"6189168","22011212321000133001062516M4","QUEBRADORA LA CAÑADA",,"212321","Minería de arena y grava para la construcción","31 a 50 personas","CALLE","Las Canteras","CALLE","Ninguno","CALLE","Ninguno","CALLE","Ninguno","0","SN",,,,,"LOCALIDAD","LA CAÑADA",,,,"76240","22","Querétaro","011","El Marqués","7207","Localidad Económica","027A","800",,"RDIAZ@AGCCON.COM.MX",,"Fijo","20.62625651","-100.30912297","2010-07"
"11802680","22011212322000051000000000U6","ROGELIO ARMANDO AVENDAÑO VELAZQUEZ",,"212322","Minería de tezontle y tepetate","0 a 5 personas","CALLE","Ninguno","CALLE","San Pedro Zacatenco","PRIVADA","Ninguno","CALLE","Ninguno","0","SN",,,,,"LOCALIDAD","RANCHO LA LUZ",,,,"76243","22","Querétaro","011","El Marqués","0525","Ejido Cerrito Colorado","0119","800",,"ARMANDOAVENDA@GMAIL.COM",,"Fijo","20.64040093","-100.24956046","2025-04"
"11808364","22008212319001361000000000U0","ROSARIO BARRON BOCANEGRA",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","CALLE","Ninguno","PRIVADA","Ninguno","CALLE","Ninguno","CALLE","Ninguno","0","SN",,,,,"EJIDO","LAGUNILLAS",,,,"76980","22","Querétaro","008","Huimilpan","7004","Localidad Económica","0024","800",,,,"Fijo","20.47219212","-100.27611961","2025-04"
"11753093","22001212319000211000000000U3","RUBEN BLAS VENTURA",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","OTRO(ESPECIFIQUE)","NINGUNO","CALLE","NINGUNO","PRIVADA","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO","1",,,,,,"LOCALIDAD","YOSPHI",,,,,"22","Querétaro","001","Amealco de Bonfil","0039","San Ildefonso Tultepec (Centro)                                                                               ","0061","008","4481143863",,,"Fijo","20.15279267","-99.95125435","2025-04"
"9294704","22001493190000023000000000U7","SILLAR LA CUEVA",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","CALLE","BENITO JUÁREZ","PRIVADA","NINGUNO","CALLE","NINGUNO","PRIVADA","NINGUNO","300",,,,,,"LOCALIDAD","SAN ILDEFONSO",,,,,"22","Querétaro","001","Amealco de Bonfil","0039","San Ildefonso Tultepec (Centro)                                                                               ","0061","004",,"ANGELGONZALEZFCO@GMAIL.COM",,"Fijo","20.14133957","-99.96432184","2020-11"
"11806156","22001212319000282000000000U4","SILLARES MIRANDA",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","CALLE","Ninguno","CALLE","Ninguno","CALLE","Ninguno","CALLE","Ninguno","0","SN",,,,,"EJIDO","LOMA DEL CALVARIO",,,,"76887","22","Querétaro","001","Amealco de Bonfil","0074","El Rincón de San Ildefonso","0061","001","4481127972",,,"Fijo","20.17027172","-99.96082177","2025-04"
"6188389","22004212312000165001000000U0","TRITURACIONES DE MARMOL Y CALCIOS VIZARRON","TRITURACIONES DE MARMOL Y CALCIOS VIZARRON SA DE CV","212312","Minería de mármol","51 a 100 personas","CARRETERA","Rosalino Herrera","CALLE","Ninguno","OTRO(ESPECIFIQUE)","Ninguno","OTRO(ESPECIFIQUE)","Ninguno","75",,,,,,"LOCALIDAD","VIZARRON DE MONTES",,,,"76526","22","Querétaro","004","Cadereyta de Montes","0282","Arcia                                                                                                         ","0063","800",,"ADMINISTRACION@TRIMCAV.COM",,"Fijo","20.84526353","-99.71460569","2011-03"
"6188384","22016212321000073000000000U1","TRITURACIONES LA MORA","RICARDO AIRE GONZALEZ SA DE CV","212321","Minería de arena y grava para la construcción","11 a 30 personas","CALLE","NINGUNO","CALLEJON","NINGUNO","CALLEJON","NINGUNO","CALLEJON","NINGUNO","156",,,,,,"LOCALIDAD","SAN FRANCISCO",,,,,"22","Querétaro","016","San Juan del Río","0017","Dolores Godoy                                                                                                 ","0134","007","4274883731","TRITURACIONESLAMORA@GMAIL.COM","WWW.TRITURACIONESLAMORA.COM","Fijo","20.33451925","-99.96333751","2014-12"
"6188463","22008212319000483001000000U3","TRITURADORA LA LOMA","CEMEX AGREGADOS SA DE CV","212319","Minería de otras piedras dimensionadas","31 a 50 personas","CALLE","Ninguno","CALLE","Ninguno","CALLE","Ninguno","CALLE","Ninguno","0","SN",,,,,"EJIDO","SANTA TERESA",,,,"76976","22","Querétaro","008","Huimilpan","7003","Localidad Económica","001A","800","4423462946","JOAOLUCIANO.RODRIGUES@CEMEX.COM",,"Fijo","20.49789","-100.31877","2014-12"
"6188380","22016212321000032000000000U7","TRITURADOS DE SAN JUAN","CONSTRUCTORA DE INGENIERIA CIVIL Y ELECTROMECANICA SA DE CV","212321","Minería de arena y grava para la construcción","11 a 30 personas","OTRO(ESPECIFIQUE)","CULTIVO","OTRO(ESPECIFIQUE)","CAMINO","OTRO(ESPECIFIQUE)","PARCELA","OTRO(ESPECIFIQUE)","NINGUNO","0","SN",,,,,"LOCALIDAD","DOLORES GODOY",,,,,"22","Querétaro","016","San Juan del Río","0017","Dolores Godoy                                                                                                 ","0134","012","4427484005",,,"Fijo","20.3356241","-99.95833552","2011-03"
"6188387","22004212312000031001000000U4","YACIMIENTO DE MARMOL OTILIO MORAN RESENDIZ",,"212312","Minería de mármol","6 a 10 personas","CALLE","J. Concepción Vega Pérez","CALLE","Ninguno","CALLE","Ninguno","CALLE","Ninguno","0","SN",,,"0","SN","PUEBLO","EL PULPITO",,,,,"22","Querétaro","004","Cadereyta de Montes","0087","El Púlpito                                                                                                    ","0256","800","4272192968",,,"Fijo","20.83630361","-99.70191083","2010-07"
